label,n,d,T,j,true,est,bias,q0,q1,bstd,covered,time
ours,50,3,100,2,0.10168374055503572,0.1046444924960413,0.0029607519410055766,0.049958003703345445,0.1556626137690219,0.029182841130974402,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09878570471715825,-0.002898035837877469,0.06075999416988818,0.13294868722273745,0.020317553998535635,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08372074640633681,-0.01796299414869891,0.0501716561212926,0.11801956616473269,0.018906877880595977,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.112111469319576,0.010427728764540276,0.061546273901756106,0.16332507395301654,0.025242242763065338,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10119939636985863,-0.00048434418517709354,0.06542479096063729,0.14723540194234938,0.02325217961598824,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10446059574165616,0.002776855186620436,0.057851988664598175,0.14111439195471387,0.019750362197816132,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.1382336619260348,0.03654992137099909,0.09547854465294395,0.18615670926519132,0.023755749370336702,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.11464269822818945,0.012958957673153734,0.07456689547704135,0.16924343769559466,0.023760069839141557,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10345589694191258,0.0017721563868768608,0.059842349145074414,0.15468330044873235,0.025189969293191963,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.13477848933909253,0.03309474878405681,0.08876915135704005,0.18026022685523935,0.02185516770391937,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.05671598846451212,-0.0449677520905236,0.02494145769959309,0.08536450654181595,0.016597503230872827,False,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09303442509120835,-0.00864931546382737,0.04525539544782482,0.13582514901608445,0.02319041083018533,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.05562788088877152,-0.0460558596662642,0.01605707298025781,0.10165571830475162,0.0227395028190312,False,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09853765642622601,-0.0031460841288097063,0.06164468601307876,0.13154662225294525,0.017315708653259265,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.07847286004305769,-0.023210880511978033,0.045450150735003664,0.13079932707943528,0.02250140213759799,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08126026225148021,-0.02042347830355551,0.04220450849126863,0.12413458480706324,0.023683078078967995,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.054880319164279184,-0.046803421390756536,0.02289644978437125,0.09243635575066379,0.01855116895522669,False,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.0902211170778464,-0.011462623477189321,0.05250448344556617,0.1354849701723935,0.021406545035991684,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.11305091388433741,0.011367173329301691,0.08081667405514072,0.14980567126173444,0.018414928875184755,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09079822621275865,-0.010885514342277067,0.05848238649754818,0.13391872578540767,0.020244993709983974,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.1637074179350379,0.06202367738000218,0.12213132837214566,0.20848673818814928,0.022742862383118397,False,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.1162883915420134,0.014604650986977677,0.0719995506651077,0.16686284792663236,0.02597225877023458,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10576102270508753,0.004077282150051806,0.05924595589439624,0.15160119237947045,0.0234995158902642,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.1065261533723511,0.004842412817315386,0.07194571000627062,0.14459399421833602,0.02123919305213879,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.0670722226181835,-0.034611517936852215,0.025069042548642687,0.10282797719585707,0.020017552987696384,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.1265099422355071,0.02482620168047138,0.0890156495355601,0.1710645198488356,0.020086788141760816,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10234818935090473,0.0006644487958690076,0.061205330287440185,0.1397609422914975,0.0201189006455136,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.12919050633521403,0.027506765780178313,0.08386818495305051,0.1838200791827356,0.02728642094546966,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.1268731634534975,0.02518942289846178,0.07745939553386275,0.18205913273764646,0.028524349791385486,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.1311598488547508,0.029476108299715073,0.09395338157625516,0.1731643527798547,0.021680769303762285,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.12018594953493072,0.018502208979895005,0.0861287631071315,0.15895538022839178,0.020490937261418207,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10594139518134695,0.004257654626311225,0.069388954394082,0.14267326831289806,0.019530263666614176,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09354707610053509,-0.008136664454500633,0.0551084500074193,0.13014160464995292,0.018995733338649515,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09816472048523908,-0.0035190200697966384,0.0652580358012354,0.14435452736020454,0.019591752135174712,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.1137210869905978,0.012037346435562077,0.08179251642248143,0.14996894096491725,0.018627491195516772,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.13807612590812857,0.036392385353092846,0.08224503064542821,0.19501403107216472,0.030464809881281172,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09764984155204173,-0.0040338990029939875,0.028457870250043128,0.16381273575393723,0.03194620592890539,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.0982612693013197,-0.003422471253716017,0.06944690500256462,0.12861479997807243,0.016669870096174415,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08330685702581261,-0.018376883529223106,0.049372007792560894,0.11864484653870412,0.017034544369736362,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.11935563650548733,0.017671895950451613,0.0810654746689031,0.17078944843194652,0.02459283305309466,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.0713807074706404,-0.030303033084395317,0.023838471084595893,0.10814701271873092,0.022634258840826454,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.1200275344608997,0.018343793905863978,0.0662316569215033,0.16932048961948298,0.028274805912805383,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08493513452788225,-0.016748606027153473,0.04414959362980856,0.12273143473099875,0.02167878290579847,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.06702692261528269,-0.03465681793975303,0.03616418834906159,0.0962227079929937,0.015324340265432945,False,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.11890918420134529,0.01722544364630957,0.0827347402705004,0.183291980216129,0.026246029769954913,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08460199387091144,-0.01708174668412428,0.041914566443460276,0.12655441335331724,0.023974961603707812,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.0931868927062941,-0.00849684784874162,0.04391218835158667,0.12727877405212118,0.020031694518780622,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09654016056694684,-0.005143579988088884,0.061561818258951274,0.13346356332968548,0.01862502740016335,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09338834114830308,-0.008295399406732643,0.06920684271360342,0.12862378857734638,0.017310755918896935,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.11074871128893872,0.009064970733903,0.06713546928534861,0.16854093472310477,0.02566206517037958,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.11099268515697348,0.009308944601937763,0.07202982269015382,0.15153392056079654,0.022442749116909196,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.0716284766039422,-0.030055263951093522,0.032241238178204984,0.109193444549833,0.01908900596194795,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.11288981472308615,0.011206074168050431,0.0822425287640718,0.1433251545463075,0.015463582526286527,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.059442916472690566,-0.042240824082345155,0.027765843670479084,0.0888220859872582,0.01697349415220767,False,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09481845564297026,-0.006865284912065464,0.06562402055122236,0.1314739215432632,0.018104838136644787,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08891043394836029,-0.01277330660667543,0.04656133866098346,0.13795387086594324,0.024216073439247948,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.12042134266877833,0.018737602113742605,0.08341203749178452,0.16874836197258689,0.02206530365156451,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.15149919124865024,0.049815450693614524,0.0979700628852176,0.1991271546091879,0.025142158095004793,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.12383452160611343,0.022150781051077706,0.07463666462277749,0.16024562365202083,0.021885418366843268,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08266688874632563,-0.019016851808710086,0.047246272662909525,0.11794288600812726,0.018739969637879616,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.12651283971413937,0.024829099159103654,0.08003501868922971,0.1674186906595914,0.023500950232261647,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.13762681597365,0.03594307541861429,0.09764827970855233,0.18088821902197327,0.020233661617778793,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10904503825617004,0.00736129770113432,0.06612018337708579,0.16152317137234087,0.024239995437873186,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.0897022718615182,-0.011981468693517516,0.05214619161201655,0.1310112843048561,0.02126574097578479,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.0624687161270102,-0.03921502442802552,0.01878052235334958,0.0974035950258937,0.02248327577021237,False,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.13807951450578443,0.03639577395074871,0.08582636734400975,0.19527139735322857,0.03094137953065692,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.13374134607462615,0.03205760551959043,0.09706155855463883,0.18110071805704223,0.02437538373437272,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.13738490830828035,0.035701167753244625,0.09510905945029503,0.17996125638762372,0.021955322277334783,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10382515852577062,0.002141417970734902,0.07181891605103304,0.14645758829916167,0.02081586642167568,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.11067142380522388,0.008987683250188158,0.07858361416973288,0.1526681775431989,0.018935062619514074,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.11204455018868388,0.01036080963364816,0.06006102528465966,0.17476774910712944,0.029651886887276022,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.07008438572642811,-0.03159935482860761,0.028159814552747985,0.1191969377016626,0.023773307151131958,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.07301436257820117,-0.028669377976834554,0.03405592129313556,0.11463460782394948,0.020577884252723312,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.14503562014744714,0.04335187959241142,0.0970998008538696,0.1967006802406719,0.02596129519326084,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.05858782286872319,-0.04309591768631253,0.0047991798541378965,0.10352038231858607,0.024503713977307415,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.07590867240884461,-0.025775068146191113,0.04300136509076034,0.10530029048525646,0.017460332062965222,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10452236542990082,0.002838624874865095,0.060959520274047496,0.15402253230459814,0.023339812144881792,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08672171162361443,-0.01496202893142129,0.044609970626041,0.12600935038514224,0.02018181583093619,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08895250836671877,-0.012731232188316954,0.049016466456201536,0.1346552989451849,0.02161858413797176,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10202155661243213,0.00033781605739641174,0.06392637725765603,0.13661279495143472,0.018800894241861096,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10119747179483396,-0.0004862687602017607,0.07342053850971061,0.14960004263967178,0.0202786880492676,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09938878088046962,-0.0022949596745660966,0.06988448764253502,0.13602977686224157,0.01797771015965317,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10794873687833997,0.006264996323304253,0.08076409844407838,0.13916613298131025,0.01710668965183702,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09797041239054041,-0.003713328164495308,0.04308398898522271,0.14888106564670198,0.0253435630092747,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.10815371815324856,0.006469977598212842,0.07757397012214783,0.13324005957998086,0.016404441810410737,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.13155429659951967,0.02987055604448395,0.08886182588936267,0.1891381809173952,0.02648273013795242,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.07685253326378938,-0.02483120729124634,0.04251646929365599,0.10614082464560809,0.01852425925230061,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09191580329212268,-0.009767937262913043,0.05762583139006135,0.1238493792144338,0.019068583281168117,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.13623647779759132,0.0345527372425556,0.10023900609176298,0.1672845866198617,0.017762338793976703,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08597608148872805,-0.015707659066307667,0.02885686992103515,0.1533526483921932,0.0310779715729028,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08806712835327532,-0.0136166122017604,0.05423881619346279,0.12740883893263757,0.020888336109543177,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09061187942565202,-0.0110718611293837,0.0629949978069802,0.12823968516278492,0.017490162815559783,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.08760290256892653,-0.014080837986109193,0.0572618542648463,0.1276836873914897,0.019081635950851987,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.09910720008642977,-0.002576540468605948,0.07285831527656549,0.13187065886267021,0.015098531809270998,True,11944.108478307724
ours,50,3,100,2,0.10168374055503572,0.12877549887567236,0.027091758320636636,0.09078325844432206,0.16782879148428065,0.02269342443313569,True,11944.108478307724
